PLSCT00000016654	GO:0004609,GO:0008654
PLSCT00000016942	GO:0003824,GO:0008152,GO:0003824,GO:0046872,GO:0004619,GO:0005737,GO:0006007,GO:0030145,GO:0004619,GO:0006007
PLSCT00000018944	GO:0004040
PLSCT00000006134	GO:0003824,GO:0016614,GO:0050660,GO:0055114,GO:0016491,GO:0050660,GO:0055114,GO:0050660
PLSCT00000017847	GO:0006807,GO:0009039,GO:0016151,GO:0009039,GO:0016787
PLSCT00000006361	GO:0004857,GO:0005618,GO:0030599,GO:0042545
PLSCT00000003641	GO:0008274,GO:0033566
PLSCT00000009493	GO:0005198,GO:0006886,GO:0016192,GO:0030130,GO:0030132,GO:0005488,GO:0005515,GO:0006886,GO:0016192
PLSCT00000014031	GO:0016773
PLSCT00000016707	GO:0004672,GO:0005524,GO:0006468
PLSCT00000015405	GO:0003824,GO:0008152,GO:0004160,GO:0009082
PLSCT00000011242	GO:0000786,GO:0003677,GO:0005634,GO:0000786,GO:0003677,GO:0005634,GO:0006334,GO:0046982
PLSCT00000012316	GO:0016020
PLSCT00000008793	GO:0004843,GO:1990380
PLSCT00000015072	GO:0005669,GO:0006352,GO:0046982
PLSCT00000008565	GO:0003824,GO:0030170
PLSCT00000013612	GO:0009058,GO:0016742
PLSCT00000016221	GO:0005488
PLSCT00000007825	GO:0009055,GO:0015035,GO:0045454
PLSCT00000003372	GO:0008531,GO:0009231
PLSCT00000006186	GO:0016117,GO:0016853,GO:0016491,GO:0055114
PLSCT00000018703	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524
PLSCT00000003680	GO:0004176,GO:0006508
PLSCT00000017325	GO:0007034
PLSCT00000007082	GO:0003824,GO:0005515
PLSCT00000008847	GO:0003677,GO:0005524,GO:0006259,GO:0008094,GO:0003697,GO:0005524,GO:0006281
PLSCT00000009447	GO:0005515
PLSCT00000011114	GO:0006457
PLSCT00000011209	GO:0000175,GO:0003723,GO:0006396,GO:0003676,GO:0003723,GO:0003723,GO:0004654,GO:0006402
PLSCT00000008815	GO:0008137,GO:0016020,GO:0042773,GO:0055114,GO:0009055,GO:0051536,GO:0016491,GO:0055114,GO:0016651,GO:0051536,GO:0055114
PLSCT00000016361	GO:0005515
PLSCT00000005656	GO:0015078,GO:0015991,GO:0033179
PLSCT00000000221	GO:0006457
PLSCT00000006382	GO:0003735,GO:0005840,GO:0006412
PLSCT00000019547	GO:0016757
PLSCT00000010503	GO:0005515,GO:0005515,GO:0008270
PLSCT00000003730	GO:0006457
PLSCT00000000812	GO:0016853,GO:0045454
PLSCT00000011596	GO:0006979
PLSCT00000013305	GO:0005856,GO:0030036
PLSCT00000013692	GO:0005515,GO:0008017,GO:0008352,GO:0051013
PLSCT00000004541	GO:0016787
PLSCT00000017922	GO:0004591,GO:0006099,GO:0030976,GO:0055114
PLSCT00000002246	GO:0003746,GO:0005525,GO:0005622,GO:0006414,GO:0003924,GO:0005525,GO:0005525
PLSCT00000007626	GO:0003676,GO:0046872
PLSCT00000000222	GO:0016021,GO:0016485
PLSCT00000002785	GO:0005488,GO:0006886,GO:0016192,GO:0030117,GO:0006886,GO:0016192,GO:0030131,GO:0008565,GO:0015031,GO:0016020
PLSCT00000004862	GO:0004222,GO:0005524,GO:0006508,GO:0005524
PLSCT00000005704	GO:0003824,GO:0004560
PLSCT00000009222	GO:0003684,GO:0005634,GO:0006281,GO:0080008,GO:0005515
PLSCT00000010412	GO:0016491,GO:0055114
PLSCT00000005191	GO:0006506,GO:0016021
PLSCT00000018654	GO:0000796,GO:0007076
PLSCT00000008456	GO:0005515
PLSCT00000004176	GO:0016020,GO:0016020,GO:0016192
PLSCT00000005926	GO:0005484,GO:0006886,GO:0016020,GO:0005515,GO:0016020,GO:0016020,GO:0016192
PLSCT00000012345	GO:0000166,GO:0003676,GO:0003723,GO:0005634,GO:0006397
PLSCT00000004736	GO:0005525
PLSCT00000013792	GO:0005216,GO:0006811,GO:0016020,GO:0055085
PLSCT00000011244	GO:0004045
PLSCT00000001871	GO:0000079,GO:0019901
PLSCT00000017115	GO:0003677,GO:0006355
PLSCT00000000919	GO:0009496,GO:0015979,GO:0016020,GO:0045158,GO:0055114,GO:0009496,GO:0042651,GO:0051537,GO:0055114,GO:0016020,GO:0055114,GO:0016491,GO:0051537,GO:0055114,GO:0016679,GO:0055114
PLSCT00000001479	GO:0005643
PLSCT00000004714	GO:0006396,GO:0008173
PLSCT00000016674	GO:0003676
PLSCT00000021404	GO:0005515,GO:0008017
PLSCT00000006722	GO:0004553,GO:0005975,GO:0005618,GO:0006073,GO:0016762,GO:0048046,GO:0010411,GO:0016762,GO:0042546
PLSCT00000015585	GO:0006629,GO:0008081,GO:0008889
PLSCT00000012632	GO:0004499,GO:0050660,GO:0050661,GO:0055114,GO:0016491,GO:0055114
PLSCT00000014643	GO:0005488,GO:0006886,GO:0008536
PLSCT00000003786	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524
PLSCT00000001587	GO:0003824
PLSCT00000009348	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524
PLSCT00000016860	GO:0005515,GO:0008270
PLSCT00000004152	GO:0046872
PLSCT00000003243	GO:0003824,GO:0030151,GO:0030170
PLSCT00000005382	GO:0003723,GO:0006396,GO:0016779
PLSCT00000016443	GO:0005488,GO:0006886
PLSCT00000002953	GO:0009055,GO:0015035,GO:0045454
PLSCT00000003840	GO:0004571,GO:0005509,GO:0016020
PLSCT00000005439	GO:0042254
PLSCT00000004957	GO:0004842,GO:0016567,GO:0005488
PLSCT00000002141	GO:0042254
PLSCT00000006719	GO:0006400,GO:0008479,GO:0008616
PLSCT00000015135	GO:0005524,GO:0005737,GO:0016787,GO:0030163
PLSCT00000000387	GO:0008137,GO:0010181,GO:0051539,GO:0055114,GO:0010181,GO:0016651,GO:0051287,GO:0051539,GO:0055114,GO:0051539
PLSCT00000000223	GO:0016021,GO:0016485
PLSCT00000020601	GO:0003735,GO:0005840,GO:0006412
PLSCT00000008131	GO:0000469
PLSCT00000010886	GO:0005524,GO:0016887,GO:0016020
PLSCT00000005429	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005515,GO:0005524
PLSCT00000014323	GO:0000390,GO:0071008,GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0003677,GO:0005634,GO:0006355
PLSCT00000010427	GO:0004040
PLSCT00000007471	GO:0005215,GO:0016021,GO:0055085,GO:0016020,GO:0022891,GO:0055085,GO:0016021,GO:0022857,GO:0055085
PLSCT00000019315	GO:0003676,GO:0046872
PLSCT00000007105	GO:0005515
PLSCT00000008238	GO:0008270
PLSCT00000019508	GO:0046872
PLSCT00000019902	GO:0003824,GO:0004722,GO:0006470
PLSCT00000018047	GO:0005524
PLSCT00000019569	GO:0003924,GO:0005525,GO:0006614,GO:0048500,GO:0006614,GO:0008312,GO:0048500
PLSCT00000009188	GO:0005783,GO:0016021,GO:0016021
PLSCT00000017000	GO:0005509,GO:0005515
PLSCT00000002254	GO:0005525,GO:0005525,GO:0005622,GO:0007264
PLSCT00000003562	GO:0003824,GO:0030170
PLSCT00000021210	GO:0006886,GO:0016020,GO:0016020,GO:0016192
PLSCT00000017897	GO:0004471,GO:0055114
PLSCT00000008555	GO:0005515
PLSCT00000011843	GO:0005515
PLSCT00000009974	GO:0042578
PLSCT00000015334	GO:0003777,GO:0005524,GO:0007018,GO:0008017,GO:0003777,GO:0007018
PLSCT00000015314	GO:0000166,GO:0000166,GO:0004813,GO:0005524,GO:0006419,GO:0005524,GO:0016876,GO:0043039
PLSCT00000015654	GO:0005737,GO:0006415,GO:0016149
PLSCT00000008496	GO:0000027,GO:0005634,GO:0016887,GO:0005524,GO:0016887
PLSCT00000018781	GO:0016491
PLSCT00000019368	GO:0000808,GO:0005634,GO:0006260
PLSCT00000017613	GO:0008915,GO:0009245
PLSCT00000006827	GO:0005524
PLSCT00000014858	GO:0000124,GO:0003712
PLSCT00000009723	GO:0009058,GO:0016740
PLSCT00000007440	GO:0005515
PLSCT00000010960	GO:0031966
PLSCT00000017090	GO:0006355
PLSCT00000008560	GO:0004185,GO:0006508
PLSCT00000009676	GO:0003980,GO:0006486
PLSCT00000012659	GO:0006144,GO:0033971
PLSCT00000012816	GO:0003735,GO:0005840,GO:0006412,GO:0003735,GO:0006412,GO:0015934
PLSCT00000008325	GO:0003700,GO:0005634,GO:0008356,GO:0009956,GO:0043565,GO:0048366
PLSCT00000005904	GO:0004553,GO:0005975,GO:0005975
PLSCT00000000584	GO:0009765,GO:0016020
PLSCT00000016181	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
PLSCT00000001710	GO:0003677,GO:0003713,GO:0006355,GO:0003677,GO:0006355
PLSCT00000000637	GO:0000166,GO:0003676,GO:0003723,GO:0005634,GO:0006397
PLSCT00000006477	GO:0005086,GO:0032012
PLSCT00000006627	GO:0003824,GO:0008152,GO:0009058,GO:0016746,GO:0009058,GO:0016747
PLSCT00000011923	GO:0003735,GO:0005622,GO:0005840,GO:0006412
PLSCT00000002019	GO:0016020,GO:0055085
PLSCT00000011790	GO:0016787
PLSCT00000019993	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0004707,GO:0005524,GO:0006468,GO:0005524
PLSCT00000016419	GO:0005198,GO:0006890,GO:0005515
PLSCT00000001380	GO:0000786,GO:0003677,GO:0003677,GO:0046982
PLSCT00000015841	GO:0015969
PLSCT00000014466	GO:0007034
PLSCT00000017152	GO:0005515
PLSCT00000020063	GO:0001678,GO:0004396,GO:0005524,GO:0005536,GO:0005975,GO:0046835,GO:0004396,GO:0005524,GO:0006096,GO:0005524,GO:0005975,GO:0016773
PLSCT00000000755	GO:0045454
PLSCT00000013850	GO:0005743,GO:0006850
PLSCT00000001222	GO:0003746,GO:0005853,GO:0006414,GO:0003746,GO:0006414
PLSCT00000012978	GO:0005524,GO:0005524,GO:0046872,GO:0008716
PLSCT00000018436	GO:0003735,GO:0005840,GO:0006412
PLSCT00000000404	GO:0006629
PLSCT00000005968	GO:0016787,GO:0016810
PLSCT00000006713	GO:0000166,GO:0000166,GO:0046872,GO:0016021
PLSCT00000014375	GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0005524,GO:0006468
PLSCT00000007425	GO:0016788
PLSCT00000001312	GO:0008270
PLSCT00000002023	GO:0005507,GO:0005507,GO:0016491,GO:0055114,GO:0016491,GO:0055114
PLSCT00000003103	GO:0016021
PLSCT00000014241	GO:0005515
PLSCT00000004109	GO:0004040
PLSCT00000002258	GO:0005515
PLSCT00000011236	GO:0005515
PLSCT00000019036	GO:0000139,GO:0005351,GO:0008643,GO:0016021
PLSCT00000015337	GO:0008168
PLSCT00000000596	GO:0003824,GO:0030170
PLSCT00000018515	GO:0006400,GO:0008176,GO:0008176
PLSCT00000002237	GO:0005524,GO:0016887
PLSCT00000008503	GO:0000166,GO:0003824,GO:0044237,GO:0003899,GO:0006351
PLSCT00000010309	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524
PLSCT00000003776	GO:0005515
PLSCT00000007472	GO:0005525,GO:0006614
PLSCT00000011098	GO:0005515
PLSCT00000019457	GO:0005515
PLSCT00000005512	GO:0004553,GO:0005975,GO:0005975
PLSCT00000003638	GO:0000413,GO:0003755,GO:0006457,GO:0003755,GO:0006457
PLSCT00000002630	GO:0006629,GO:0016717,GO:0055114
PLSCT00000004404	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
PLSCT00000002261	GO:0008152,GO:0016787
PLSCT00000004388	GO:0003824,GO:0016614,GO:0050660,GO:0055114,GO:0003885,GO:0016020,GO:0055114,GO:0016491,GO:0050660,GO:0055114,GO:0050660
PLSCT00000004833	GO:0016491,GO:0055114,GO:0042128,GO:0043546,GO:0055114
PLSCT00000011687	GO:0003824,GO:0005975,GO:0003824,GO:0005975,GO:0030246,GO:0004553,GO:0008270,GO:0004559,GO:0005975,GO:0006013,GO:0015923
PLSCT00000011998	GO:0005515
PLSCT00000007849	GO:0003824,GO:0050662,GO:0005975,GO:0016857
PLSCT00000004731	GO:0008375,GO:0016020
PLSCT00000014611	GO:0003677,GO:0003899,GO:0006351
PLSCT00000010877	GO:0000166,GO:0004812,GO:0005524,GO:0006418,GO:0004829,GO:0005524,GO:0005737,GO:0006435
PLSCT00000016534	GO:0005216,GO:0006811,GO:0016020,GO:0055085
PLSCT00000010011	GO:0016021,GO:0055085
PLSCT00000008734	GO:0016491,GO:0055114
PLSCT00000003487	GO:0005634,GO:0006260
PLSCT00000015431	GO:0003676,GO:0003676,GO:0006139,GO:0008408
PLSCT00000021415	GO:0003824
PLSCT00000021100	GO:0003824,GO:0008152
PLSCT00000001174	GO:0005515
PLSCT00000002860	GO:0006855,GO:0015238,GO:0015297,GO:0016020,GO:0055085
PLSCT00000004382	GO:0008152,GO:0016787,GO:0008531,GO:0009231
PLSCT00000004781	GO:0006810,GO:0016021
PLSCT00000017777	GO:0000166,GO:0000166,GO:0046872,GO:0005388,GO:0005524,GO:0016020,GO:0070588,GO:0005516,GO:0016021
PLSCT00000009141	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
PLSCT00000014708	GO:0043248
PLSCT00000017197	GO:0003924,GO:0005525,GO:0005525
PLSCT00000009662	GO:0003824,GO:0004722,GO:0006470
PLSCT00000009990	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524
PLSCT00000014738	GO:0008963,GO:0016021
PLSCT00000009569	GO:0004497,GO:0005506,GO:0016705,GO:0020037,GO:0055114,GO:0005506,GO:0016705,GO:0020037,GO:0055114,GO:0016705,GO:0055114
PLSCT00000018188	GO:0003824,GO:0005524,GO:0006003,GO:0003824,GO:0008152,GO:0003873,GO:0005524,GO:0006000,GO:0030246,GO:2001070
PLSCT00000007264	GO:0008270,GO:0016491,GO:0055114,GO:0055114
PLSCT00000017823	GO:0016491,GO:0055114
PLSCT00000014792	GO:0005515
PLSCT00000006776	GO:0005488,GO:0005515
PLSCT00000002819	GO:0006820,GO:0016021
PLSCT00000009307	GO:0003777,GO:0005524,GO:0007018,GO:0003777,GO:0005524,GO:0007018,GO:0008017,GO:0003777,GO:0007018
PLSCT00000004635	GO:0046983
PLSCT00000000565	GO:0005515,GO:0005515,GO:0008270,GO:0008080
PLSCT00000016332	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
PLSCT00000010850	GO:0000062
PLSCT00000011186	GO:0005488,GO:0005515,GO:0005515,GO:0008270,GO:0006886,GO:0016192
PLSCT00000009675	GO:0003824,GO:0003824,GO:0005975,GO:0005975
PLSCT00000006148	GO:0030001,GO:0046872
PLSCT00000019393	GO:0005515
PLSCT00000016072	GO:0005215,GO:0006810,GO:0016020
PLSCT00000005577	GO:0005515
PLSCT00000005820	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524,GO:0030246
PLSCT00000006549	GO:0004435,GO:0006629,GO:0007165,GO:0035556,GO:0005515,GO:0006629,GO:0008081,GO:0035556
PLSCT00000011925	GO:0005506,GO:0016705,GO:0020037,GO:0055114,GO:0016705,GO:0055114
PLSCT00000017974	GO:0004672,GO:0005524,GO:0006468
PLSCT00000015764	GO:0003676,GO:0005524
PLSCT00000021221	GO:0016788
PLSCT00000020643	GO:0006855,GO:0015238,GO:0015297,GO:0016020,GO:0055085
PLSCT00000009172	GO:0000148,GO:0003843,GO:0006075,GO:0016020
PLSCT00000016248	GO:0003824,GO:0006537,GO:0015930,GO:0016638,GO:0055114
PLSCT00000001387	GO:0015079,GO:0016020,GO:0071805
PLSCT00000007839	GO:0005515
PLSCT00000005930	GO:0006952
PLSCT00000019380	GO:0003676,GO:0003677,GO:0005634,GO:0006260,GO:0006281,GO:0006310
PLSCT00000001474	GO:0000166,GO:0003676,GO:0003723,GO:0016070,GO:0045595
PLSCT00000021197	GO:0005525
PLSCT00000020320	GO:0003676,GO:0005524
PLSCT00000007192	GO:0005215,GO:0006810,GO:0016020
PLSCT00000011620	GO:0003924,GO:0005874,GO:0007017
PLSCT00000021331	GO:0000178,GO:0006396
PLSCT00000016456	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005509,GO:0005524
PLSCT00000005809	GO:0003824,GO:0004648,GO:0006564
PLSCT00000005657	GO:0003824,GO:0005975,GO:0030246,GO:0004553,GO:0005975
PLSCT00000010527	GO:0005515
PLSCT00000001367	GO:0004252,GO:0006508,GO:0006508,GO:0008240
PLSCT00000013396	GO:0005525,GO:0007264
PLSCT00000020899	GO:0000139,GO:0005737,GO:0006886,GO:0048280,GO:0005737,GO:0006886,GO:0008565,GO:0016020,GO:0048193
PLSCT00000000469	GO:0070403
PLSCT00000020948	GO:0005524,GO:0006810,GO:0016021,GO:0042626,GO:0055085
PLSCT00000013090	GO:0005524,GO:0016887
PLSCT00000018078	GO:0004725,GO:0006470
PLSCT00000006094	GO:0000166,GO:0003676
PLSCT00000012890	GO:0005986,GO:0050307
PLSCT00000001023	GO:0003700,GO:0006355
PLSCT00000009691	GO:0000502,GO:0030234,GO:0042176
PLSCT00000015676	GO:0003676,GO:0005524
PLSCT00000011955	GO:0006808,GO:0030234
PLSCT00000020554	GO:0006457,GO:0051082,GO:0031072,GO:0051082
PLSCT00000001668	GO:0005215,GO:0006810,GO:0016020
PLSCT00000001142	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0030246
PLSCT00000020751	GO:0005524
PLSCT00000017680	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524,GO:0030246
PLSCT00000015937	GO:0003924,GO:0006807,GO:0016151
PLSCT00000013029	GO:0003735,GO:0005622,GO:0005840,GO:0006412,GO:0006412
PLSCT00000008999	GO:0005515
PLSCT00000012055	GO:0006282
PLSCT00000006706	GO:0005488
PLSCT00000013030	GO:0008270
PLSCT00000004470	GO:0003824,GO:0010181,GO:0016491,GO:0055114
PLSCT00000002718	GO:0016491,GO:0055114,GO:0071949
PLSCT00000000610	GO:0030145,GO:0045735
PLSCT00000007976	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
PLSCT00000011610	GO:0005216,GO:0006811,GO:0016020,GO:0055085,GO:0005509
PLSCT00000019209	GO:0005488,GO:0006886,GO:0008536
PLSCT00000020166	GO:0006351,GO:0016538,GO:0070985
PLSCT00000004672	GO:0006122,GO:0008121
PLSCT00000021095	GO:0003824,GO:0008152,GO:0016829,GO:0008840,GO:0009089
PLSCT00000011249	GO:0006511
PLSCT00000009584	GO:0003677,GO:0034061
PLSCT00000012750	GO:0016491,GO:0055114
PLSCT00000006570	GO:0005524,GO:0005524,GO:0005737,GO:0006457,GO:0005737,GO:0042026
PLSCT00000002355	GO:0030145,GO:0045735
PLSCT00000011060	GO:0005488,GO:0006886,GO:0016192,GO:0030117
PLSCT00000020462	GO:0003824,GO:0046872,GO:0004222,GO:0006508,GO:0046872
PLSCT00000017266	GO:0003743,GO:0005737,GO:0005852,GO:0005488
PLSCT00000000725	GO:0003824,GO:0004722,GO:0006470,GO:0043169
PLSCT00000021648	GO:0003924,GO:0005200,GO:0005525,GO:0005874,GO:0007017,GO:0005874,GO:0007017
PLSCT00000006247	GO:0016787
PLSCT00000001176	GO:0003690,GO:0006355
PLSCT00000016024	GO:0003824,GO:0004553,GO:0005975
PLSCT00000015934	GO:0003924,GO:0006807,GO:0016151
PLSCT00000021205	GO:0003676,GO:0005524
PLSCT00000006701	GO:0000287,GO:0004743,GO:0006096,GO:0030955,GO:0003824,GO:0004743,GO:0006096
PLSCT00000017318	GO:0004175,GO:0005839,GO:0051603,GO:0004298,GO:0004298,GO:0005839,GO:0051603
PLSCT00000015882	GO:0005783,GO:0016021,GO:0016021
PLSCT00000015246	GO:0016567
PLSCT00000005426	GO:0003824,GO:0006099,GO:0008964,GO:0015977
PLSCT00000003600	GO:0005515
PLSCT00000006622	GO:0000166,GO:0003824,GO:0044237,GO:0003676,GO:0005622
PLSCT00000005647	GO:0005216,GO:0006811,GO:0016020,GO:0055085,GO:0005249,GO:0006813,GO:0008076,GO:0060072
PLSCT00000007786	GO:0005488
PLSCT00000008024	GO:0003824,GO:0008152,GO:0003824,GO:0046872,GO:0004619,GO:0005737,GO:0006007,GO:0030145
PLSCT00000012389	GO:0005216,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0005247,GO:0006821,GO:0016020,GO:0055085
PLSCT00000013162	GO:0003677,GO:0008824,GO:0009439,GO:0009439
PLSCT00000021545	GO:0003743
PLSCT00000004603	GO:0000786,GO:0003677,GO:0005634,GO:0000786,GO:0003677,GO:0005634,GO:0006334,GO:0046982
PLSCT00000010628	GO:0005524,GO:0006298,GO:0030983
PLSCT00000003151	GO:0004066,GO:0006529
PLSCT00000011597	GO:0005515
PLSCT00000015084	GO:0005515,GO:0008270,GO:0008270
PLSCT00000003632	GO:0005524
PLSCT00000019321	GO:0005488,GO:0006886,GO:0016192,GO:0030117,GO:0006886,GO:0016192,GO:0030131
PLSCT00000013076	GO:0004842
PLSCT00000004308	GO:0005515
PLSCT00000020377	GO:0016020
PLSCT00000010388	GO:0016021
PLSCT00000000276	GO:0005216,GO:0055085
PLSCT00000009734	GO:0003824,GO:0008483,GO:0030170
PLSCT00000003876	GO:0005643,GO:0017056
PLSCT00000009559	GO:0003824,GO:0008152
PLSCT00000018500	GO:0003924,GO:0005200,GO:0005525,GO:0005874,GO:0007017,GO:0005874,GO:0007017
PLSCT00000008638	GO:0030001,GO:0046872
PLSCT00000008165	GO:0046983
PLSCT00000018181	GO:0005515
PLSCT00000000485	GO:0005488
PLSCT00000001188	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
PLSCT00000018388	GO:0003824,GO:0008152
PLSCT00000004955	GO:0005488,GO:0005515
PLSCT00000019747	GO:0016021,GO:0022857,GO:0055085
PLSCT00000015248	GO:0004470,GO:0004471,GO:0006108,GO:0055114,GO:0004471,GO:0051287,GO:0055114
PLSCT00000006158	GO:0003700,GO:0006355,GO:0043565
PLSCT00000012431	GO:0003824,GO:0004555,GO:0005991
PLSCT00000013004	GO:0005525,GO:0005525,GO:0005622,GO:0007264
PLSCT00000021195	GO:0009522,GO:0009538,GO:0015979
PLSCT00000013552	GO:0005525,GO:0005525,GO:0007264
PLSCT00000000436	GO:0003735,GO:0005622,GO:0005840,GO:0006412,GO:0003735,GO:0005840,GO:0006412
PLSCT00000011523	GO:0006629,GO:0008081,GO:0008889
PLSCT00000007985	GO:0016301
PLSCT00000006876	GO:0006508,GO:0008234
PLSCT00000008213	GO:0001510,GO:0008168,GO:0008033,GO:0008175,GO:0008168,GO:0032259
PLSCT00000006679	GO:0005515
PLSCT00000008884	GO:0000166,GO:0003676
PLSCT00000001649	GO:0000166,GO:0003676
PLSCT00000002310	GO:0003824,GO:0005524,GO:0004075,GO:0005524,GO:0005524,GO:0005524,GO:0046872
PLSCT00000015552	GO:0005524,GO:0006810,GO:0016021,GO:0042626,GO:0055085,GO:0005524,GO:0016887
PLSCT00000004003	GO:0010181,GO:0010181,GO:0016491,GO:0055114
PLSCT00000017587	GO:0005524,GO:0006810,GO:0016021,GO:0042626,GO:0055085,GO:0005524,GO:0016887
PLSCT00000008755	GO:0006506,GO:0016021,GO:0016758
PLSCT00000004372	GO:0005509,GO:0005509,GO:0005515,GO:0005509,GO:0005783,GO:0006457,GO:0051082
PLSCT00000010357	GO:0031072,GO:0051082
PLSCT00000014376	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0004674,GO:0005524,GO:0006468,GO:0005524
PLSCT00000016686	GO:0010024,GO:0016636,GO:0050897,GO:0055114
PLSCT00000019369	GO:0000166,GO:0003676
PLSCT00000015993	GO:0003824,GO:0008152
PLSCT00000006375	GO:0003677,GO:0003700,GO:0006355
PLSCT00000012133	GO:0004540,GO:0006397,GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
PLSCT00000006489	GO:0005737,GO:0045765
PLSCT00000006680	GO:0000786,GO:0003677,GO:0005634,GO:0003677,GO:0046982
PLSCT00000017550	GO:0015986,GO:0045261,GO:0046933
PLSCT00000020354	GO:0005488,GO:0006417,GO:0019887,GO:0019901,GO:0033554,GO:0033674,GO:0043022
PLSCT00000014817	GO:0005515
PLSCT00000019810	GO:0016787
PLSCT00000010461	GO:0005515,GO:0006396
PLSCT00000020559	GO:0003777,GO:0005524,GO:0007018,GO:0003777,GO:0005524,GO:0007018,GO:0008017,GO:0003777,GO:0007018
PLSCT00000017405	GO:0003676,GO:0005524
PLSCT00000018454	GO:0016020,GO:0016655,GO:0055114
PLSCT00000020737	GO:0007030,GO:0015031,GO:0016020
PLSCT00000007673	GO:0016757,GO:0047262
PLSCT00000017762	GO:0010167,GO:0015706
PLSCT00000016196	GO:0003824
PLSCT00000017443	GO:0000398
PLSCT00000019959	GO:0003677,GO:0003916,GO:0006265,GO:0003677,GO:0003917,GO:0006265
PLSCT00000006184	GO:0016787
PLSCT00000014676	GO:0003824,GO:0004663,GO:0018344
PLSCT00000021510	GO:0000166,GO:0003676
PLSCT00000005108	GO:0005515
PLSCT00000018184	GO:0003677,GO:0005524,GO:0016787
PLSCT00000007627	GO:0046872
PLSCT00000001765	GO:0006281
PLSCT00000016703	GO:0003824,GO:0004722,GO:0006470,GO:0043169
PLSCT00000003917	GO:0016787
PLSCT00000017610	GO:0008107,GO:0016020,GO:0042546
PLSCT00000020245	GO:0008152,GO:0016746
PLSCT00000015030	GO:0003333,GO:0015171,GO:0016020
PLSCT00000020781	GO:0046983
PLSCT00000015668	GO:0044238
PLSCT00000020016	GO:0016491,GO:0055114
PLSCT00000009170	GO:0000148,GO:0003843,GO:0006075,GO:0016020
PLSCT00000007663	GO:0005737,GO:0006629,GO:0016021,GO:0016627
PLSCT00000007587	GO:0005515,GO:0016020,GO:0016192,GO:0016020,GO:0048193
PLSCT00000018145	GO:0008152,GO:0016746
PLSCT00000019252	GO:0005515,GO:0005515,GO:0008270
PLSCT00000006282	GO:0003824,GO:0046872,GO:0046872
PLSCT00000009251	GO:0006464,GO:0015031
PLSCT00000014103	GO:0001104,GO:0006357,GO:0016592
PLSCT00000010093	GO:0008152,GO:0016746,GO:0016407
PLSCT00000016336	GO:0006813
PLSCT00000004658	GO:0000244,GO:0000398,GO:0046540
PLSCT00000019886	GO:0003723,GO:0033897
PLSCT00000012579	GO:0005515,GO:0008270
PLSCT00000016061	GO:0003677,GO:0003899,GO:0006351,GO:0003899
PLSCT00000017104	GO:0003924,GO:0005200,GO:0005525,GO:0005874,GO:0007017,GO:0005525,GO:0005874,GO:0007017,GO:0005874,GO:0007017
PLSCT00000013378	GO:0005515
PLSCT00000020762	GO:0003824,GO:0008152
PLSCT00000020364	GO:0004672,GO:0005524,GO:0006468,GO:0005515,GO:0005524
PLSCT00000007354	GO:0015991,GO:0033178,GO:0046961
PLSCT00000007687	GO:0005488,GO:0005515,GO:0006886,GO:0008536
PLSCT00000018854	GO:0016491,GO:0045454
PLSCT00000004386	GO:0008152,GO:0016787
PLSCT00000010594	GO:0005488
PLSCT00000014895	GO:0004190,GO:0006508,GO:0006629
PLSCT00000016173	GO:0003676,GO:0005524
PLSCT00000000238	GO:0000413,GO:0003755,GO:0006457,GO:0003755,GO:0006457
PLSCT00000019630	GO:0005515
PLSCT00000009514	GO:0005488
PLSCT00000000664	GO:0005515
PLSCT00000021371	GO:0000469
PLSCT00000002913	GO:0000155,GO:0007165,GO:0000160,GO:0016310,GO:0016772
PLSCT00000017632	GO:0004672,GO:0005524,GO:0006468,GO:0005488
PLSCT00000018250	GO:0005488
